"turno","fontes","clima","estacao","diaUtil","naMedia"
"tarde","web","garoando","verao","sim","Yes"
"tarde","web","garoando","verao","sim","Yes"
"tarde","web","garoando","verao","sim","Yes"
"tarde","twitter","nublado","verao","sim","Yes"
"tarde","twitter","nublado","verao","sim","Yes"
"tarde","ad campaign","nublado","verao","sim","Yes"
"tarde","ad campaign","nublado","verao","sim","Yes"
"noite","ad campaign","garoando","verao","sim","No"
"noite","ad campaign","nublado","verao","sim","No"
"noite","web","garoando","verao","sim","No"
"noite","direct","garoando","verao","sim","Yes"
"noite","direct","garoando","verao","sim","Yes"
"noite","web","garoando","verao","sim","Yes"
"noite","facebook page","garoando","verao","sim","Yes"
"noite","twitter","nublado","verao","sim","Yes"
"noite","web","nublado","verao","sim","Yes"
"noite","direct","garoando","verao","sim","Yes"
"manha","web","garoando","verao","sim","Yes"
"manha","twitter","garoando","verao","sim","Yes"
"manha","ad campaign","nublado","verao","sim","No"
"manha","web","claro","verao","sim","Yes"
"manha",NA,"claro","verao","sim","Yes"
"manha","twitter","claro","verao","sim","Yes"
"manha","ad campaign","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","direct","nublado","verao","sim","Yes"
"tarde","facebook page","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","ad campaign","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","twitter","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","No"
"noite","ad campaign","claro","verao","sim","No"
"noite","web","claro","verao","sim","No"
"noite","web","claro","verao","sim","No"
"noite","ad campaign","nublado","verao","nao","Yes"
"noite","direct","claro","verao","nao","Yes"
"noite","web","claro","verao","nao","Yes"
"noite","direct","claro","verao","nao","Yes"
"noite","ad campaign","claro","verao","nao","Yes"
"noite","twitter","nublado","verao","nao","Yes"
"manha","web","claro","verao","nao","Yes"
"manha","web","nublado","verao","nao","Yes"
"manha","ad campaign","claro","verao","nao","Yes"
"manha","ad campaign","nublado","verao","nao","Yes"
"manha","twitter","nublado","verao","nao","Yes"
"manha","direct","nublado","verao","nao","No"
"manha","direct","garoando","verao","nao","No"
"tarde","facebook page","claro","verao","nao","Yes"
"tarde","web","garoando","verao","nao","Yes"
"tarde","blog","garoando","verao","nao","Yes"
"tarde","ad campaign","claro","verao","nao","Yes"
"tarde","blog","claro","verao","nao","Yes"
"tarde","web","claro","verao","nao","Yes"
"tarde","ad campaign","claro","verao","nao","Yes"
"noite","twitter","claro","verao","nao","No"
"noite","web","claro","verao","nao","No"
"noite","twitter","claro","verao","nao","No"
"noite","blog","claro","verao","nao","No"
"noite",NA,"claro","verao","nao","No"
"noite","web","claro","verao","nao","Yes"
"noite","ad campaign","claro","verao","nao","Yes"
"noite","twitter","claro","verao","nao","Yes"
"noite","blog","claro","verao","nao","Yes"
"noite","direct","claro","verao","nao","Yes"
"manha","web","claro","verao","nao","Yes"
"manha","web","claro","verao","nao","Yes"
"manha","web","claro","verao","nao","Yes"
"manha","web","claro","verao","nao","Yes"
"manha","ad campaign","claro","verao","nao","No"
"manha","web","claro","verao","nao","No"
"manha","web","claro","verao","nao","No"
"tarde","blog","claro","verao","nao","No"
"tarde","ad campaign","claro","verao","nao","No"
"tarde","web","nublado","verao","nao","No"
"tarde","web","nublado","verao","nao","No"
"tarde","direct","nublado","verao","nao","Yes"
"tarde","ad campaign","nublado","verao","nao","Yes"
"tarde","ad campaign","nublado","verao","nao","Yes"
"noite","ad campaign","garoando","verao","nao","No"
"noite","web","nublado","verao","nao","No"
"noite","twitter","claro","verao","nao","No"
"noite","web","claro","verao","nao","Yes"
"noite","web","claro","verao","sim","Yes"
"noite","direct","claro","verao","sim","Yes"
"noite","direct","claro","verao","sim","Yes"
"noite","web","claro","verao","sim","Yes"
"noite","web","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","Yes"
"manha","facebook page","claro","verao","sim","Yes"
"manha",NA,"nublado","verao","sim","Yes"
"manha","ad campaign","nublado","verao","sim","No"
"manha",NA,"nublado","verao","sim","Yes"
"manha","direct","nublado","verao","sim","Yes"
"manha","blog","claro","verao","sim","Yes"
"manha","ad campaign","claro","verao","sim","Yes"
"tarde","direct","claro","verao","sim","Yes"
"tarde","web","nublado","verao","sim","Yes"
"tarde","direct","claro","verao","sim","Yes"
"tarde","direct","claro","verao","sim","Yes"
"tarde","ad campaign","claro","verao","sim","No"
"tarde","twitter","nublado","verao","sim","No"
"tarde","facebook page","claro","verao","sim","Yes"
"noite",NA,"nublado","verao","sim","No"
"noite",NA,"nublado","verao","sim","No"
"noite","twitter","nublado","verao","sim","No"
"noite","ad campaign","nublado","verao","sim","No"
"noite","direct","claro","verao","sim","Yes"
"noite",NA,"garoando","verao","sim","Yes"
"noite","web","nublado","verao","sim","Yes"
"noite","web","nublado","verao","sim","Yes"
"noite","direct","garoando","verao","sim","Yes"
"noite","twitter","garoando","verao","sim","Yes"
"manha","direct","nublado","verao","sim","Yes"
"manha","facebook page","nublado","verao","sim","Yes"
"manha","facebook page","garoando","verao","sim","Yes"
"manha","facebook page","garoando","verao","sim","Yes"
"manha","ad campaign","garoando","verao","sim","Yes"
"manha","blog","garoando","verao","sim","Yes"
"manha","ad campaign","nublado","verao","sim","Yes"
"tarde","web","nublado","verao","sim","Yes"
"tarde","web","nublado","verao","sim","Yes"
"tarde","twitter","claro","verao","sim","Yes"
"tarde","ad campaign","claro","verao","sim","Yes"
"tarde","twitter","claro","verao","sim","Yes"
"tarde","facebook page","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"noite","web","claro","verao","sim","No"
"noite","direct","claro","verao","sim","No"
"noite","twitter","claro","verao","sim","No"
"noite","web","claro","verao","sim","Yes"
"noite","web","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","Yes"
"noite","web","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","Yes"
"manha","web","claro","verao","sim","Yes"
"manha","ad campaign","claro","verao","sim","Yes"
"manha","twitter","claro","verao","sim","No"
"manha","ad campaign","claro","verao","sim","Yes"
"manha","ad campaign","claro","verao","sim","Yes"
"manha","facebook page","claro","verao","sim","Yes"
"manha","web","claro","verao","sim","Yes"
"tarde",NA,"claro","verao","sim","Yes"
"tarde","ad campaign","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","No"
"tarde","web","claro","verao","sim","No"
"tarde","web","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","No"
"noite","web","claro","verao","sim","No"
"noite","ad campaign","claro","verao","sim","No"
"noite","twitter","claro","verao","sim","No"
"noite","twitter","claro","verao","sim","Yes"
"noite","direct","claro","verao","sim","Yes"
"noite","blog","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","Yes"
"noite","web","claro","verao","sim","Yes"
"noite","twitter","claro","verao","sim","Yes"
"manha","web","claro","verao","sim","Yes"
"manha","twitter","nublado","verao","sim","Yes"
"manha","web","claro","verao","sim","No"
"manha","web","nublado","verao","sim","Yes"
"manha","ad campaign","nublado","verao","sim","Yes"
"manha","web","nublado","verao","sim","Yes"
"manha","direct","nublado","verao","sim","Yes"
"tarde","web","nublado","verao","sim","Yes"
"tarde","ad campaign","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","No"
"tarde","web","claro","verao","sim","No"
"tarde","blog","claro","verao","sim","Yes"
"noite","facebook page","claro","verao","sim","No"
"noite","direct","nublado","verao","sim","No"
"noite","facebook page","nublado","verao","sim","No"
"noite","ad campaign","claro","verao","sim","No"
"noite","facebook page","nublado","verao","sim","Yes"
"noite","web","nublado","verao","sim","Yes"
"noite","twitter","garoando","verao","sim","Yes"
"noite","web","garoando","verao","sim","Yes"
"noite","ad campaign","nublado","verao","sim","Yes"
"noite","twitter","nublado","verao","sim","Yes"
"manha","web","nublado","verao","sim","Yes"
"manha","facebook page","garoando","verao","sim","Yes"
"manha","ad campaign","garoando","verao","sim","No"
"manha","ad campaign","nublado","verao","sim","No"
"manha","twitter","nublado","verao","sim","Yes"
"manha","web","nublado","verao","sim","Yes"
"manha","web","garoando","verao","sim","Yes"
"tarde","facebook page","garoando","verao","sim","Yes"
"tarde","web","garoando","verao","sim","Yes"
"tarde","web","garoando","verao","sim","Yes"
"tarde","web","nublado","verao","sim","Yes"
"tarde","facebook page","garoando","verao","sim","Yes"
"tarde","web","garoando","verao","sim","Yes"
"tarde","direct","garoando","verao","sim","Yes"
"noite","web","nublado","verao","sim","No"
"noite",NA,"nublado","verao","sim","No"
"noite","web","nublado","verao","sim","No"
"noite","blog","nublado","verao","sim","Yes"
"noite","web","nublado","verao","nao","Yes"
"noite","ad campaign","nublado","verao","nao","Yes"
"noite",NA,"nublado","verao","nao","Yes"
"noite","ad campaign","garoando","verao","nao","Yes"
"noite","ad campaign","garoando","verao","nao","Yes"
"noite",NA,"nublado","verao","nao","Yes"
"manha","twitter","nublado","verao","nao","Yes"
"manha","twitter","nublado","verao","nao","Yes"
"manha","web","nublado","verao","nao","Yes"
"manha","web","nublado","verao","nao","Yes"
"manha","ad campaign","nublado","verao","nao","Yes"
"manha","facebook page","nublado","verao","nao","Yes"
"manha","web","nublado","verao","nao","No"
"tarde","web","nublado","verao","nao","Yes"
"tarde","direct","nublado","verao","nao","Yes"
"tarde","facebook page","nublado","verao","nao","Yes"
"tarde","blog","nublado","verao","nao","Yes"
"tarde","web","nublado","verao","nao","Yes"
"tarde","twitter","nublado","verao","nao","Yes"
"tarde","twitter","nublado","verao","nao","Yes"
"noite","web","nublado","verao","nao","No"
"noite","twitter","nublado","verao","nao","No"
"noite","web","nublado","verao","nao","No"
"noite","facebook page","nublado","verao","nao","No"
"noite","twitter","nublado","verao","nao","No"
"noite","blog","nublado","verao","nao","No"
"noite","web","nublado","verao","nao","No"
"noite","direct","nublado","verao","nao","Yes"
"noite","ad campaign","nublado","verao","nao","Yes"
"noite","facebook page","nublado","verao","nao","Yes"
"manha","ad campaign","nublado","verao","nao","Yes"
"manha","ad campaign","nublado","verao","nao","Yes"
"manha","web","nublado","verao","nao","Yes"
"manha","ad campaign","nublado","verao","nao","Yes"
"manha","direct","nublado","verao","nao","Yes"
"manha","blog","nublado","verao","nao","No"
"manha","direct","nublado","verao","nao","No"
"tarde","direct","claro","verao","nao","Yes"
"tarde","direct","claro","verao","nao","Yes"
"tarde","ad campaign","claro","verao","nao","No"
"tarde","web","nublado","verao","nao","No"
"tarde","web","nublado","verao","nao","Yes"
"tarde","web","claro","verao","nao","Yes"
"tarde","web","claro","verao","nao","Yes"
"noite","ad campaign","claro","verao","nao","No"
"noite","ad campaign","claro","verao","nao","No"
"noite","ad campaign","claro","verao","nao","No"
"noite","web","claro","verao","nao","Yes"
"noite","web","claro","verao","sim","Yes"
"noite","facebook page","claro","verao","sim","Yes"
"noite",NA,"claro","verao","sim","Yes"
"noite","web","claro","verao","sim","Yes"
"noite","ad campaign","claro","verao","sim","Yes"
"manha","web","nublado","verao","sim","Yes"
"manha","ad campaign","nublado","verao","sim","No"
"manha","web","nublado","verao","sim","No"
"manha","twitter","nublado","verao","sim","Yes"
"manha",NA,"nublado","verao","sim","Yes"
"manha","twitter","nublado","verao","sim","Yes"
"manha","web","nublado","verao","sim","Yes"
"tarde","direct","nublado","verao","sim","Yes"
"tarde","direct","nublado","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","No"
"tarde","ad campaign","claro","verao","sim","No"
"tarde","ad campaign","claro","verao","sim","No"
"noite","web","claro","verao","sim","No"
"noite","ad campaign","claro","verao","sim","No"
"noite","facebook page","nublado","verao","sim","No"
"noite","facebook page","garoando","verao","sim","No"
"noite","ad campaign","nublado","verao","sim","Yes"
"noite","ad campaign","nublado","verao","sim","Yes"
"noite","web","nublado","verao","sim","Yes"
"noite","facebook page","nublado","verao","sim","Yes"
"noite","ad campaign","nublado","verao","sim","Yes"
"noite","direct","nublado","verao","sim","Yes"
"manha","ad campaign","nublado","verao","sim","Yes"
"manha","web","nublado","verao","sim","No"
"manha","twitter","garoando","verao","sim","No"
"manha","facebook page","garoando","verao","sim","Yes"
"manha",NA,"garoando","verao","sim","Yes"
"manha","facebook page","claro","verao","sim","Yes"
"manha","web","nublado","verao","sim","Yes"
"tarde","web","garoando","verao","sim","Yes"
"tarde","web","nublado","verao","sim","Yes"
"tarde","web","nublado","verao","sim","Yes"
"tarde","direct","nublado","verao","sim","Yes"
"tarde","ad campaign","garoando","verao","sim","No"
"tarde","ad campaign","garoando","verao","sim","Yes"
"tarde","ad campaign","nublado","verao","sim","Yes"
"noite","ad campaign","nublado","verao","sim","No"
"noite","web","nublado","verao","sim","No"
"noite","direct","nublado","verao","sim","No"
"noite","web","nublado","verao","sim","No"
"noite","web","nublado","verao","sim","Yes"
"noite","ad campaign","nublado","verao","sim","Yes"
"noite","ad campaign","garoando","verao","sim","Yes"
"noite","ad campaign","garoando","verao","sim","Yes"
"noite","direct","garoando","verao","sim","Yes"
"noite","web","garoando","verao","sim","Yes"
"manha","web","garoando","verao","sim","Yes"
"manha","web","garoando","verao","sim","Yes"
"manha","direct","garoando","verao","sim","Yes"
"manha","web","nublado","verao","sim","Yes"
"manha","web","nublado","verao","sim","Yes"
"manha","facebook page","nublado","verao","sim","Yes"
"manha","ad campaign","garoando","verao","sim","Yes"
"tarde","ad campaign","nublado","verao","sim","Yes"
"tarde","ad campaign","nublado","verao","sim","Yes"
"tarde","facebook page","nublado","verao","sim","Yes"
"tarde","ad campaign","claro","verao","sim","Yes"
"tarde","web","claro","verao","sim","No"
"tarde","ad campaign","claro","verao","sim","No"
"tarde","web","claro","verao","sim","Yes"
"noite","web","claro","verao","sim","No"
